US1TXTV0135,20120101,PRCP,0,,,N,
US1TXTV0135,20120101,SNOW,0,,,N,
USR0000CEDM,20120101,TMAX,78,H,,U,
USR0000CEDM,20120101,TMIN,-94,H,,U,
USC00332067,20120101,TMAX,106,,,7,0800
USC00332067,20120101,TMIN,33,,,7,0800
USC00332067,20120101,TOBS,106,,,7,0800
USC00332067,20120101,PRCP,5,,,7,0800
US1OKWH0003,20120101,PRCP,0,,,N,
US1OKWH0003,20120101,SNOW,0,,,N,
USC00336389,20120101,TMAX,111,,,K,1700
USC00336389,20120101,TMIN,17,,,K,1700
USC00336389,20120101,TOBS,22,,,K,1700
USC00336389,20120101,PRCP,36,,,K,1700
USS0007E23S,20120101,TMAX,-61,,,T,
USS0007E23S,20120101,TMIN,-172,,,T,
USS0007E23S,20120101,TOBS,-83,,,T,
USS0007E23S,20120101,PRCP,25,,,T,
USS0007E23S,20120101,WESD,2286,,,T,
USR0000TLGR,20120101,TMAX,189,H,,U,
USR0000TLGR,20120101,TMIN,50,H,,U,
ASN00009801,20120101,PRCP,20,,,a,
USC00502084,20120101,TMAX,22,,,7,
USC00502084,20120101,TMIN,-39,,,7,
USC00502084,20120101,TOBS,17,,,7,
USC00502084,20120101,PRCP,63,,,7,
USC00502084,20120101,SNOW,0,,,7,
USC00502084,20120101,SNWD,25,,,7,
ASN00060031,20120101,PRCP,0,,,a,
USC00205822,20120101,TMAX,44,,,7,0700
USC00205822,20120101,TMIN,22,,,7,0700
USC00205822,20120101,TOBS,44,,,7,0700
USC00205822,20120101,PRCP,0,,,7,0700
USC00205822,20120101,SNOW,0,,,7,
USC00205822,20120101,SNWD,0,,,7,
USC00307484,20120101,TMAX,100,,,7,1600
USC00307484,20120101,TMIN,-11,,,7,1600
USC00307484,20120101,TOBS,94,,,7,1600
USC00307484,20120101,PRCP,0,,,7,1600
USC00307484,20120101,SNOW,0,,,7,
USC00307484,20120101,SNWD,0,,,7,
USC00056131,20120101,TMAX,72,,,7,0700
USC00056131,20120101,TMIN,-111,,,7,0700
USC00056131,20120101,PRCP,0,,,7,0700
US1NCJH0009,20120101,PRCP,0,,,N,
US1NCJH0009,20120101,SNOW,0,,,N,
ASN00041505,20120101,PRCP,0,,,a,
US1ORDG0039,20120101,PRCP,5,,,N,
US1ORDG0039,20120101,SNOW,0,,,N,
US1ORDG0039,20120101,SNWD,0,,,N,
US1ORDG0039,20120101,WESD,0,,,N,
US1ORDG0039,20120101,WESF,0,,,N,
US1PASC0001,20120101,PRCP,0,T,,N,
USC00169074,20120101,TMAX,206,,,7,0800
USC00169074,20120101,TMIN,83,,,7,0800
USC00169074,20120101,TOBS,128,,,7,0800
USC00169074,20120101,PRCP,5,,,7,0800
USC00169074,20120101,SNOW,0,,,7,
USC00169074,20120101,SNWD,0,,,7,
NLE00109142,20120101,PRCP,287,,,E,
NLE00109142,20120101,SNWD,0,,,E,
RSM00027730,20120101,TMAX,7,,,r,
RSM00027730,20120101,TMIN,-17,,,r,
RSM00027730,20120101,PRCP,12,,,r,
USC00256720,20120101,PRCP,0,,,7,0700
US1KYHY0001,20120101,PRCP,0,,,N,
US1KYHY0001,20120101,SNOW,0,,,N,
ASN00087095,20120101,PRCP,0,,,a,
GME00121174,20120101,TMAX,72,,,E,
GME00121174,20120101,TMIN,29,,,E,
GME00121174,20120101,PRCP,57,,,E,
GME00121174,20120101,SNWD,160,,,E,
USS0010G13S,20120101,TMAX,0,,,T,
USS0010G13S,20120101,TMIN,-200,,,T,
USS0010G13S,20120101,TOBS,-122,,,T,
USS0010G13S,20120101,WESD,1092,,,T,
ASN00040688,20120101,PRCP,0,,,a,
USC00137726,20120101,TMAX,11,,,7,2200
USC00137726,20120101,TMIN,-61,,,7,2200
USC00137726,20120101,TOBS,-61,,,7,2200
USC00137726,20120101,PRCP,0,,,7,2200
USC00137726,20120101,SNOW,0,,,7,
USC00137726,20120101,SNWD,0,T,,7,
NOE00110797,20120101,PRCP,22,,,E,
NOE00110797,20120101,SNWD,220,,,E,
USC00362183,20120101,TMAX,50,,,K,0700
USC00362183,20120101,TMIN,-6,,,K,0700
USC00362183,20120101,TOBS,33,,,K,0700
USC00362183,20120101,PRCP,0,,,K,0700
USC00362183,20120101,SNOW,0,,,K,
USC00362183,20120101,SNWD,0,,,K,
GME00102348,20120101,TMAX,44,,,E,
GME00102348,20120101,TMIN,0,,,E,
GME00102348,20120101,PRCP,36,,,E,
GME00102348,20120101,SNWD,690,,,E,
ASN00070278,20120101,TMAX,304,,,a,
ASN00070278,20120101,TMIN,90,,,a,
ASN00070278,20120101,PRCP,0,,,a,
ASN00040695,20120101,PRCP,0,,,a,
USR0000NLIT,20120101,TMAX,111,H,,U,
USR0000NLIT,20120101,TMIN,-89,H,,U,
US1ILWL0026,20120101,PRCP,13,,,N,
US1COLR0044,20120101,PRCP,0,,,N,
US1COLR0044,20120101,SNOW,0,,,N,
SPE00120035,20120101,TMAX,153,,,E,
SPE00120035,20120101,TMIN,-5,,,E,
SPE00120035,20120101,PRCP,0,,,E,
SZ000001940,20120101,TMAX,144,,,S,
SZ000001940,20120101,PRCP,76,,,S,
ASN00014249,20120101,PRCP,0,,,a,
US1TXBEL016,20120101,PRCP,0,,,N,
US1TXBEL016,20120101,SNOW,0,,,N,
USW00014806,20120101,TMAX,83,,,7,0700
USW00014806,20120101,TMIN,11,,,7,0700
USW00014806,20120101,TOBS,17,,,7,0700
USW00014806,20120101,PRCP,13,,,7,0700
USW00014806,20120101,SNOW,0,,,7,
USW00014806,20120101,SNWD,0,,,7,
USW00014806,20120101,WESD,0,,,7,
ASN00088023,20120101,TMAX,353,,,a,
ASN00088023,20120101,TMIN,146,,,a,
ASN00088023,20120101,PRCP,0,,,a,
USR0000CHEL,20120101,TMAX,200,H,,U,
USR0000CHEL,20120101,TMIN,61,H,,U,
USC00213174,20120101,TMAX,17,,,K,1800
USC00213174,20120101,TMIN,-78,,,K,1800
USC00213174,20120101,TOBS,-72,,,K,1800
USC00213174,20120101,PRCP,0,,,K,1800
USC00213174,20120101,SNWD,25,,,K,
ASN00025502,20120101,PRCP,0,,,a,
ASN00086009,20120101,PRCP,0,,,a,
USS0011E03S,20120101,TMAX,-22,,,T,
USS0011E03S,20120101,TMIN,-100,,,T,
USS0011E03S,20120101,TOBS,-83,,,T,
US1TXLT0002,20120101,PRCP,0,,,N,
US1TXLT0002,20120101,SNOW,0,,,N,
IN009070100,20120101,TMAX,318,,,S,
IN009070100,20120101,TMIN,204,,,S,
USC00023961,20120101,TMAX,128,,,7,1600
USC00023961,20120101,TMIN,-67,,,7,1600
USC00023961,20120101,PRCP,0,,,7,1600
USC00023961,20120101,SNOW,0,,,7,
USC00023961,20120101,SNWD,0,,,7,1600
US1ILWL0046,20120101,PRCP,8,,,N,
US1ILWL0046,20120101,SNOW,0,T,,N,
US1ILWL0046,20120101,SNWD,0,T,,N,
ASN00088158,20120101,PRCP,0,,,a,
USC00177336,20120101,TMAX,44,,,7,0700
USC00177336,20120101,TMIN,-11,,,7,0700
USC00177336,20120101,TOBS,44,,,7,0700
USC00177336,20120101,PRCP,3,,,7,0700
USC00177336,20120101,SNOW,0,,,7,
USC00177336,20120101,SNWD,0,,,7,
NOE00110101,20120101,PRCP,0,,,E,
NOE00110101,20120101,SNWD,170,,,E,
ASN00092047,20120101,PRCP,0,,,a,
US1MELN0005,20120101,PRCP,28,,,N,
US1WVNC0003,20120101,PRCP,0,,,N,
US1WVNC0003,20120101,SNOW,0,,,N,
US1ORPK0023,20120101,PRCP,5,,,N,
CHM00056571,20120101,TMAX,192,,,s,
CHM00056571,20120101,TMIN,31,,,s,
CHM00056571,20120101,PRCP,0,,,s,
USS0011J02S,20120101,TMAX,50,,,T,
USS0011J02S,20120101,TMIN,-89,,,T,
USS0011J02S,20120101,TOBS,-17,,,T,
USS0011J02S,20120101,PRCP,25,,,T,
USS0011J02S,20120101,WESD,1016,,,T,
US1ORBN0041,20120101,PRCP,3,,,N,
USC00026132,20120101,TMAX,283,,,7,1600
USC00026132,20120101,TMIN,50,,,7,1600
USC00026132,20120101,TOBS,256,,,7,1600
USC00026132,20120101,PRCP,0,,,7,1600
US1TNMT0067,20120101,PRCP,0,,,N,
US1TNMT0067,20120101,SNOW,0,,,N,
US1NMED0038,20120101,PRCP,0,,,N,
US1NMED0038,20120101,SNOW,0,,,N,
USC00033831,20120101,PRCP,0,,,7,0800
RSM00024817,20120101,TMAX,-95,,,r,
RSM00024817,20120101,TMIN,-164,,,r,
RSM00024817,20120101,PRCP,4,,,r,
RSM00024817,20120101,SNWD,399,,,S,
USC00140200,20120101,TMAX,178,,,7,0800
USC00140200,20120101,TMIN,-28,,,7,0800
USC00140200,20120101,TOBS,-22,,,7,0800
USC00140200,20120101,PRCP,0,T,,7,0800
USC00140200,20120101,SNOW,0,,,7,
USC00140200,20120101,SNWD,0,,,7,
USC00049026,20120101,TMAX,94,,,7,0800
USC00049026,20120101,TMIN,-11,,,7,0800
USC00049026,20120101,TOBS,11,,,7,0800
USC00049026,20120101,PRCP,0,,,7,0800
USC00049026,20120101,SNOW,0,,,7,
USC00049026,20120101,SNWD,0,,,7,
USC00049026,20120101,EVAP,8,,,7,0800
USC00049026,20120101,MNPN,39,,,7,
USC00049026,20120101,MXPN,100,,,7,
USC00049026,20120101,WDMV,10,,,7,
ASN00046093,20120101,PRCP,0,,,a,
USC00258878,20120101,TMAX,133,,,7,0700
USC00258878,20120101,TMIN,-22,,,7,0700
USC00258878,20120101,TOBS,-22,,,7,0700
USC00258878,20120101,PRCP,0,T,,7,0700
USC00258878,20120101,SNOW,0,,,7,
USC00258878,20120101,SNWD,0,,,7,0700
US1ORLA0135,20120101,PRCP,0,,,N,
US1ORLA0135,20120101,SNOW,0,,,N,
US1GACT0008,20120101,PRCP,0,,,N,
US1GACT0008,20120101,SNOW,0,,,N,
US1TNCF0012,20120101,PRCP,5,,,N,
NOE00133518,20120101,PRCP,400,,,E,
NOE00133518,20120101,SNWD,0,,,E,
ASN00090176,20120101,TMAX,362,,,a,
ASN00090176,20120101,TMIN,149,,,a,
ASN00090176,20120101,PRCP,0,,,a,
LH000026518,20120101,TMAX,-15,,,S,
LH000026518,20120101,TMIN,-53,,,S,
USW00094895,20120101,TMAX,94,,,W,
USW00094895,20120101,TMIN,-21,,,W,
USW00094895,20120101,PRCP,10,,,W,
USW00094895,20120101,SNWD,0,,,W,
USW00094895,20120101,AWND,91,,,W,
USW00094895,20120101,WDF2,280,,,W,
USW00094895,20120101,WDF5,290,,,W,
USW00094895,20120101,WSF2,165,,,W,
USW00094895,20120101,WSF5,228,,,W,
ASN00085293,20120101,PRCP,0,,,a,
USW00053917,20120101,TMAX,200,,,W,2400
USW00053917,20120101,TMIN,122,,,W,2400
USW00053917,20120101,PRCP,0,,,W,2400
USW00053917,20120101,AWND,62,,,W,
USW00053917,20120101,PGTM,2351,,,W,
USW00053917,20120101,WDF2,350,,,W,
USW00053917,20120101,WDF5,360,,,W,
USW00053917,20120101,WSF2,112,,,W,
USW00053917,20120101,WSF5,134,,,W,
USW00053917,20120101,WT01,1,,,W,
FR000007255,20120101,TMAX,138,,,S,
FR000007255,20120101,PRCP,20,,,S,
USC00029166,20120101,PRCP,0,,,7,1800
USC00477209,20120101,TMAX,17,,,7,1800
USC00477209,20120101,TMIN,-56,,,7,1800
USC00477209,20120101,TOBS,0,,,7,1800
